Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
50106,2008-09-08T16:38:36Z,2015-01-17T05:07:56Z,NA,22,4337,5
50114,2008-09-08T16:42:21Z,NA,NA,77,2536,16
50115,2008-09-08T16:42:31Z,NA,NA,1,5234,3
50120,2008-09-08T16:45:24Z,NA,NA,2,5237,4
50121,2008-09-08T16:45:40Z,2015-06-10T01:49:28Z,NA,2,3032,9
50135,2008-09-08T16:50:47Z,2013-02-08T20:40:39Z,2016-06-07T21:10:30Z,3,NA,7
50140,2008-09-08T16:53:51Z,NA,NA,2,3208,7
50142,2008-09-08T16:54:39Z,NA,NA,18,2596,9
50144,2008-09-08T16:55:41Z,NA,NA,18,4939,1
50145,2008-09-08T16:55:41Z,NA,NA,3,2915,4
50148,2008-09-08T16:57:22Z,NA,NA,1,572,4
50149,2008-09-08T16:58:26Z,NA,NA,4,1980,7
50151,2008-09-08T16:59:31Z,NA,NA,2,3047,2
50153,2008-09-08T17:00:00Z,NA,NA,52,5190,8
50159,2008-09-08T17:02:25Z,NA,NA,132,3756,10
50164,2008-09-08T17:04:17Z,NA,NA,2,685,2
50169,2008-09-08T17:05:22Z,NA,NA,7,4269,2
50170,2008-09-08T17:05:30Z,NA,NA,2,3191,2
50179,2008-09-08T17:08:10Z,2013-03-08T12:43:21Z,2013-03-08T22:39:35Z,29,NA,17
50182,2008-09-08T17:09:40Z,NA,NA,7,5070,2
50194,2008-09-08T17:13:16Z,2014-12-20T16:57:07Z,NA,16,4767,11
50213,2008-09-08T17:20:03Z,NA,NA,3,1642688,2
50217,2008-09-08T17:21:38Z,NA,NA,5,572,3
50221,2008-09-08T17:24:07Z,NA,NA,8,1642688,6
50223,2008-09-08T17:27:16Z,NA,NA,11,956,2
50235,2008-09-08T17:31:49Z,NA,2008-11-20T04:01:23Z,0,NA,0
50236,2008-09-08T17:31:55Z,NA,NA,9,2494,2
50237,2008-09-08T17:32:55Z,NA,NA,5,1365,3
50251,2008-09-08T17:36:16Z,NA,NA,2,3396,3
50252,2008-09-08T17:36:36Z,NA,NA,5,3927,8
50255,2008-09-08T17:38:18Z,NA,NA,44,1288,19
50268,2008-09-08T17:44:56Z,NA,NA,2,4779,1
50280,2008-09-08T17:50:07Z,NA,NA,2,1385358,4
50285,2008-09-08T17:52:51Z,NA,2008-09-08T17:56:58Z,-4,NA,2
50290,2008-09-08T17:55:23Z,2008-09-17T23:02:02Z,2008-09-18T15:04:25Z,0,NA,-1
50303,2008-09-08T18:01:11Z,NA,NA,38,1344,7
50306,2008-09-08T18:03:18Z,NA,NA,2,5229,3
50310,2008-09-08T18:04:11Z,NA,NA,2,2279145,2
50311,2008-09-08T18:05:14Z,NA,NA,1,779,4
50312,2008-09-08T18:05:34Z,NA,NA,7,4249,5
50315,2008-09-08T18:06:45Z,NA,NA,3,106,5
50316,2008-09-08T18:07:50Z,NA,NA,15,3757,4
50318,2008-09-08T18:09:32Z,NA,NA,2,635,2
50327,2008-09-08T18:16:38Z,2012-07-31T19:29:17Z,NA,5,1013,5
50330,2008-09-08T18:17:11Z,NA,NA,4,60,1
50332,2008-09-08T18:17:53Z,NA,NA,2,4398,3
50335,2008-09-08T18:21:31Z,2016-01-04T14:53:02Z,2017-02-10T11:15:43Z,67,NA,30
50339,2008-09-08T18:22:29Z,2015-02-08T19:38:13Z,NA,5,5056,3
50345,2008-09-08T18:24:48Z,NA,NA,5,3798,1
50346,2008-09-08T18:25:01Z,NA,NA,15,2701,14
50364,2008-09-08T18:29:38Z,NA,NA,3,3043,2
50368,2008-09-08T18:31:16Z,NA,2008-10-02T08:36:14Z,0,NA,-1
50371,2008-09-08T18:32:13Z,2014-02-05T06:42:19Z,NA,52,3798,7
50373,2008-09-08T18:32:58Z,NA,NA,17,4893,2
50384,2008-09-08T18:36:40Z,NA,NA,6,1965,2
50386,2008-09-08T18:37:42Z,NA,NA,5,4541,10
50389,2008-09-08T18:39:35Z,2011-05-03T15:52:33Z,NA,6,2577,4
50391,2008-09-08T18:41:16Z,NA,NA,4,2642,2
50394,2008-09-08T18:43:52Z,NA,NA,7,4172,9
50398,2008-09-08T18:46:09Z,NA,NA,30,5208,9
50417,2008-09-08T18:56:14Z,NA,NA,24,4872,1
50418,2008-09-08T18:56:46Z,2012-06-13T13:29:16Z,2013-06-07T17:54:26Z,2,NA,2
50421,2008-09-08T19:00:01Z,NA,NA,4,1220,4
50426,2008-09-08T19:01:38Z,NA,NA,7,1782,7
50430,2008-09-08T19:03:27Z,NA,NA,16,4646,1
50447,2008-09-08T19:11:25Z,2011-10-24T14:11:54Z,2012-03-30T19:04:25Z,54,NA,21
50450,2008-09-08T19:12:28Z,NA,NA,2,795,7
50467,2008-09-08T19:21:19Z,NA,NA,402,1967,34
50470,2008-09-08T19:23:00Z,NA,NA,0,366,2
50476,2008-09-08T19:26:03Z,NA,2008-09-11T01:19:53Z,0,NA,-1
50483,2008-09-08T19:28:23Z,NA,2008-09-08T19:32:23Z,0,NA,NA
50488,2008-09-08T19:32:22Z,NA,NA,4,767,1
50499,2008-09-08T19:41:10Z,NA,NA,295,4872,20
50518,2008-09-08T19:53:18Z,NA,NA,4,4244,4
50524,2008-09-08T19:57:03Z,NA,NA,46,4265,4
50525,2008-09-08T19:57:12Z,NA,NA,2,2064,5
50528,2008-09-08T19:58:22Z,NA,NA,11,3191,3
50529,2008-09-08T19:58:22Z,2014-02-26T14:07:23Z,2014-02-26T14:08:12Z,13,NA,28
50532,2008-09-08T19:59:45Z,NA,NA,86,1310,8
50539,2008-09-08T20:02:26Z,NA,NA,0,2486,3
50558,2008-09-08T20:09:45Z,NA,NA,8,1048,6
50561,2008-09-08T20:10:55Z,NA,NA,35,4220,8
50565,2008-09-08T20:15:09Z,NA,NA,0,299,2
50568,2008-09-08T20:16:16Z,NA,NA,36,4072,5
50571,2008-09-08T20:18:40Z,NA,NA,1,4831,4
50575,2008-09-08T20:21:32Z,2011-09-23T05:09:22Z,2012-09-02T21:22:07Z,22,NA,10
50576,2008-09-08T20:21:36Z,NA,NA,1,2295,4
50579,2008-09-08T20:22:48Z,NA,NA,3,1782,2
50585,2008-09-08T20:25:30Z,NA,NA,1,567,2
50605,2008-09-08T20:36:45Z,NA,NA,94,4828,8
50606,2008-09-08T20:36:45Z,NA,NA,0,2535,1
50612,2008-09-08T20:39:24Z,2012-09-24T23:08:26Z,2012-11-20T19:37:42Z,6,NA,14
50618,2008-09-08T20:41:49Z,NA,NA,28,5278,15
50650,2008-09-08T20:51:46Z,2016-04-03T13:04:00Z,NA,11,3315,9
50652,2008-09-08T20:52:08Z,NA,NA,0,NA,2
50661,2008-09-08T20:56:55Z,2012-05-04T19:43:28Z,2012-05-05T12:05:49Z,0,NA,4
50684,2008-09-08T21:03:47Z,NA,NA,2,2191,5
50702,2008-09-08T21:10:49Z,NA,NA,4,1215,5
50704,2008-09-08T21:11:10Z,NA,NA,4,483,5
50707,2008-09-08T21:14:47Z,2011-09-25T21:54:13Z,2013-06-07T17:54:28Z,11,NA,9
50711,2008-09-08T21:17:06Z,NA,2008-09-09T08:31:54Z,-5,NA,0
50723,2008-09-08T21:22:57Z,NA,NA,1,5196,4
50737,2008-09-08T21:29:38Z,NA,NA,12,5056,4
50744,2008-09-08T21:33:09Z,NA,NA,72,5548,15
50746,2008-09-08T21:34:10Z,NA,NA,17,5289,3
50747,2008-09-08T21:34:16Z,NA,NA,1,91,3
50754,2008-09-08T21:38:16Z,2012-02-13T23:29:23Z,2012-02-13T23:29:28Z,8,NA,0
50762,2008-09-08T21:41:57Z,NA,NA,5,2171,3
50769,2008-09-08T21:44:45Z,NA,NA,16,NA,21
50771,2008-09-08T21:46:25Z,NA,NA,1,3453,8
50774,2008-09-08T21:47:54Z,NA,NA,1,5287,3
50786,2008-09-08T21:51:02Z,NA,NA,3,685,6
50794,2008-09-08T21:57:42Z,NA,NA,18,2566,7
50799,2008-09-08T21:59:07Z,NA,NA,2,5281,3
50801,2008-09-08T21:59:23Z,NA,NA,35,4925,8
50814,2008-09-08T22:05:49Z,NA,NA,0,NA,2
50819,2008-09-08T22:10:00Z,NA,NA,2,1343,4
50822,2008-09-08T22:13:27Z,NA,NA,2,5296,3
50823,2008-09-08T22:14:21Z,2011-09-14T15:17:54Z,NA,0,NA,4
50824,2008-09-08T22:14:32Z,NA,NA,9,122,4
50829,2008-09-08T22:18:27Z,NA,NA,4,1343,10
50831,2008-09-08T22:19:15Z,NA,NA,2,NA,2
50841,2008-09-08T22:23:42Z,NA,2008-09-14T10:17:36Z,0,NA,0
50845,2008-09-08T22:25:48Z,NA,NA,0,1560,2
50853,2008-09-08T22:27:45Z,NA,NA,1,5236,2
50854,2008-09-08T22:28:12Z,2012-04-01T05:42:40Z,2015-04-22T06:28:52Z,3,NA,6
50863,2008-09-08T22:34:41Z,NA,NA,2,1642688,1
50864,2008-09-08T22:37:28Z,2013-07-18T15:10:28Z,NA,8,5301,13
50880,2008-09-08T22:45:29Z,NA,2009-01-15T03:20:12Z,0,NA,0
50890,2008-09-08T22:48:43Z,NA,NA,3,5261,9
50898,2008-09-08T22:56:22Z,NA,NA,2,3447,4
50900,2008-09-08T22:57:20Z,NA,NA,7,438,5
50902,2008-09-08T23:00:27Z,2012-03-17T10:38:36Z,NA,4,2375,6
50910,2008-09-08T23:05:00Z,2009-08-10T07:30:25Z,2009-10-12T11:35:49Z,14,NA,0
50914,2008-09-08T23:06:34Z,NA,NA,3,2118,5
50923,2008-09-08T23:10:53Z,NA,NA,4,4883,1
50931,2008-09-08T23:14:45Z,NA,NA,5,2614,7
50945,2008-09-08T23:26:12Z,NA,NA,124,4883,6
50954,2008-09-08T23:31:08Z,NA,NA,3,3517,6
50965,2008-09-08T23:39:52Z,NA,NA,20,2915,4
50983,2008-09-08T23:58:17Z,NA,NA,7,1190,6
50989,2008-09-09T00:01:46Z,2010-08-07T14:59:22Z,2010-10-21T05:55:46Z,0,NA,0
50995,2008-09-09T00:05:57Z,NA,NA,3,5302,4
51002,2008-09-09T00:11:34Z,2013-11-22T01:29:45Z,NA,17,5004,12
51007,2008-09-09T00:23:28Z,NA,NA,15,1815,2
51010,2008-09-09T00:28:58Z,NA,NA,9,5304,7
51011,2008-09-09T00:31:42Z,NA,NA,1,4939,3
51013,2008-09-09T00:35:32Z,NA,NA,2,1638,4
51017,2008-09-09T00:39:44Z,NA,NA,5,577,5
51019,2008-09-09T00:40:53Z,NA,NA,49,4883,2
51021,2008-09-09T00:41:03Z,NA,NA,133,2653,3
51022,2008-09-09T00:41:03Z,2016-01-03T18:32:23Z,NA,19,5304,8
51027,2008-09-09T00:46:48Z,NA,NA,6,2976,13
51028,2008-09-09T00:47:21Z,NA,NA,6,5304,4
51032,2008-09-09T00:48:23Z,NA,NA,173,1597,4
51050,2008-09-09T01:00:38Z,2012-07-05T05:07:33Z,NA,28,2443,17
51054,2008-09-09T01:05:28Z,NA,NA,498,1862,21
51077,2008-09-09T01:30:57Z,NA,2008-09-09T01:44:57Z,0,NA,NA
51088,2008-09-09T01:45:24Z,NA,NA,2,1075,3
51092,2008-09-09T01:49:32Z,NA,NA,3,5295,6
51093,2008-09-09T01:49:55Z,NA,NA,4,357,6
51094,2008-09-09T01:50:45Z,2012-05-18T15:13:42Z,NA,245,245,9
51098,2008-09-09T01:56:09Z,NA,NA,2,271,4
51108,2008-09-09T02:05:36Z,NA,NA,9,4910,8
51109,2008-09-09T02:06:13Z,NA,NA,7,5309,5
51110,2008-09-09T02:07:26Z,NA,NA,0,NA,2
51113,2008-09-09T02:08:36Z,NA,NA,4,4541,4
51114,2008-09-09T02:09:25Z,NA,NA,4,506,5
51117,2008-09-09T02:12:58Z,2008-09-09T03:04:52Z,2008-09-09T10:00:51Z,0,NA,0
51124,2008-09-09T02:16:44Z,NA,NA,5,5023,3
51126,2008-09-09T02:21:26Z,NA,NA,1,1496,1
51129,2008-09-09T02:24:08Z,NA,NA,4,245,4
51130,2008-09-09T02:24:18Z,NA,NA,19,3347,14
51135,2008-09-09T02:30:05Z,NA,NA,7,2923,8
51139,2008-09-09T02:33:47Z,NA,NA,0,4550,3
51146,2008-09-09T02:41:26Z,NA,NA,7,5309,2
51148,2008-09-09T02:54:06Z,NA,NA,23,1292,9
51150,2008-09-09T02:58:15Z,NA,NA,5,5309,3
51156,2008-09-09T03:11:59Z,NA,NA,10,131,3
51157,2008-09-09T03:13:18Z,NA,NA,1,5309,1
51165,2008-09-09T03:25:15Z,NA,NA,149,5304,8
51174,2008-09-09T03:37:19Z,NA,2008-09-09T03:40:33Z,0,NA,0
51176,2008-09-09T03:40:22Z,NA,NA,11,5136,2
51179,2008-09-09T03:41:12Z,NA,NA,2,NA,2
51180,2008-09-09T03:41:23Z,NA,NA,31,4458,4
51185,2008-09-09T03:44:54Z,NA,NA,163,1220,8
51195,2008-09-09T03:51:31Z,NA,NA,13,4639,6
51198,2008-09-09T03:55:27Z,2011-09-27T12:46:42Z,2011-12-02T00:00:35Z,13,NA,0
51202,2008-09-09T03:58:06Z,NA,NA,0,1533,4
51210,2008-09-09T04:08:54Z,NA,NA,2,5266,2
51211,2008-09-09T04:09:12Z,2013-08-13T16:01:45Z,2013-08-21T12:18:54Z,6,NA,10
51212,2008-09-09T04:09:15Z,NA,NA,43,2386,8
51217,2008-09-09T04:19:24Z,NA,NA,19,4491,9
51224,2008-09-09T04:30:42Z,NA,NA,44,3742,15
51233,2008-09-09T04:38:55Z,NA,NA,48,2386,7
51238,2008-09-09T04:47:33Z,NA,NA,1,1249,3
51256,2008-09-09T05:27:00Z,NA,NA,18,831,4
51262,2008-09-09T05:42:49Z,NA,NA,2,486,4
51264,2008-09-09T05:46:34Z,NA,NA,3,4491,3
51266,2008-09-09T05:52:23Z,NA,NA,7,826,3
51269,2008-09-09T05:55:53Z,NA,NA,55,3834,10
51271,2008-09-09T05:58:42Z,2015-02-04T12:03:01Z,2017-01-25T23:16:59Z,25,NA,13
51276,2008-09-09T06:05:02Z,NA,NA,11,5045,5
51279,2008-09-09T06:05:57Z,NA,NA,3,2608,4
51283,2008-09-09T06:12:10Z,NA,NA,27,5321,5
51288,2008-09-09T06:19:51Z,NA,NA,11,1915,10
51289,2008-09-09T06:20:44Z,NA,NA,0,1199387,1
51296,2008-09-09T06:32:42Z,NA,NA,3,2915,2
51309,2008-09-09T06:50:20Z,2010-10-26T00:27:51Z,2015-01-24T03:00:00Z,0,NA,3
51311,2008-09-09T06:54:32Z,NA,NA,5,2077,9
51318,2008-09-09T06:59:10Z,NA,2008-09-10T06:28:13Z,2,NA,-1
51320,2008-09-09T07:01:14Z,NA,NA,17,2018,5
51338,2008-09-09T07:20:11Z,2015-06-20T23:17:50Z,NA,5,2077,3
51339,2008-09-09T07:20:51Z,NA,NA,43,1904,9
51342,2008-09-09T07:24:12Z,NA,NA,2,3661,4
51349,2008-09-09T07:27:39Z,2012-07-13T03:23:47Z,NA,13,834,8
51352,2008-09-09T07:33:36Z,NA,NA,46,3847,13
51363,2008-09-09T07:49:56Z,NA,NA,49,1695,3
51380,2008-09-09T08:19:01Z,NA,NA,8,4728,4
51390,2008-09-09T08:30:38Z,2013-09-22T02:33:58Z,NA,52,3561,15
51407,2008-09-09T08:45:43Z,NA,NA,6,905,3
51408,2008-09-09T08:45:44Z,NA,2008-09-10T06:16:53Z,1,NA,0
51412,2008-09-09T08:46:51Z,NA,NA,11,3355,3
51420,2008-09-09T08:56:23Z,NA,NA,1,4187,3
51421,2008-09-09T08:57:07Z,NA,2008-09-09T10:18:05Z,1,NA,0
51429,2008-09-09T09:02:17Z,NA,NA,0,NA,3
51432,2008-09-09T09:06:03Z,NA,2008-09-14T09:38:38Z,2,NA,-1
51435,2008-09-09T09:08:54Z,2014-06-07T03:03:03Z,2014-06-14T22:21:09Z,172,NA,28
51436,2008-09-09T09:08:55Z,NA,NA,3,3146,1
51438,2008-09-09T09:11:06Z,NA,NA,253,1900,16
51452,2008-09-09T09:20:37Z,NA,NA,11,NA,5
51458,2008-09-09T09:26:52Z,NA,2008-09-10T06:16:21Z,-4,NA,-2
51462,2008-09-09T09:31:41Z,2011-09-24T23:57:49Z,NA,11,4021,14
51464,2008-09-09T09:33:55Z,2012-12-03T18:41:05Z,NA,15,1695,5
51470,2008-09-09T09:36:39Z,NA,NA,120,917,16
51475,2008-09-09T09:41:14Z,NA,NA,1,5049,2
51477,2008-09-09T09:42:13Z,NA,2008-09-17T13:26:44Z,-9,NA,-2
51492,2008-09-09T09:54:41Z,NA,NA,20,1196,14
51497,2008-09-09T09:58:25Z,NA,2008-09-09T10:38:42Z,-1,NA,NA
51499,2008-09-09T10:01:06Z,NA,NA,9,4406,7
51500,2008-09-09T10:03:27Z,NA,NA,6,2974,3
51501,2008-09-09T10:04:03Z,NA,NA,0,2759376,2
51502,2008-09-09T10:05:36Z,NA,NA,2,5342,7
51519,2008-09-09T10:18:13Z,NA,NA,2,5350,4
51520,2008-09-09T10:19:32Z,NA,NA,353,974,6
51526,2008-09-09T10:23:29Z,NA,NA,49,3989,4
51527,2008-09-09T10:23:41Z,NA,2008-10-16T10:28:42Z,-6,NA,0
51528,2008-09-09T10:23:55Z,NA,NA,2,5352,7
51530,2008-09-09T10:24:44Z,NA,NA,0,1709,5
51540,2008-09-09T10:28:47Z,NA,NA,8,2470,3
51548,2008-09-09T10:32:18Z,NA,NA,3,342,5
51553,2008-09-09T10:33:39Z,NA,NA,12,5357,10
51561,2008-09-09T10:38:25Z,NA,NA,26,988,5
51564,2008-09-09T10:40:03Z,NA,NA,4,1360,3
51572,2008-09-09T10:46:50Z,NA,NA,62,NA,11
51574,2008-09-09T10:47:34Z,2014-03-27T20:59:54Z,NA,240,5346,18
51582,2008-09-09T10:54:10Z,NA,NA,22,1666,4
51584,2008-09-09T10:55:04Z,NA,NA,9,834,11
51586,2008-09-09T10:56:45Z,NA,NA,2,2597,3
51589,2008-09-09T10:58:57Z,NA,NA,17,230,7
51592,2008-09-09T10:59:38Z,NA,NA,13,1688440,8
51593,2008-09-09T10:59:41Z,NA,NA,3,279,2
51619,2008-09-09T11:11:45Z,NA,NA,29,2313,5
51624,2008-09-09T11:16:47Z,NA,NA,35,5023,12
51627,2008-09-09T11:18:58Z,NA,NA,2,NA,6
51629,2008-09-09T11:20:50Z,2012-01-23T11:29:52Z,2012-02-23T21:08:17Z,11,NA,0
51645,2008-09-09T11:28:30Z,NA,NA,5,5019,4
51649,2008-09-09T11:31:03Z,NA,NA,3,572,4
51653,2008-09-09T11:34:07Z,NA,NA,5,3221,5
51654,2008-09-09T11:34:07Z,NA,NA,2,4723,6
51658,2008-09-09T11:36:39Z,NA,NA,58,NA,10
51660,2008-09-09T11:38:54Z,NA,NA,5,123,7
51667,2008-09-09T11:41:38Z,2016-01-01T12:28:19Z,NA,279,5109,20
51673,2008-09-09T11:46:10Z,NA,NA,2,5374,5
51680,2008-09-09T11:48:24Z,NA,NA,5,2902,3
51684,2008-09-09T11:52:04Z,NA,NA,5,5023,8
51686,2008-09-09T11:53:07Z,NA,NA,7,5362,3
51687,2008-09-09T11:53:23Z,NA,NA,4,379,2
51690,2008-09-09T11:58:31Z,NA,NA,5,5383,5
51700,2008-09-09T12:10:27Z,NA,NA,0,5363,2
51701,2008-09-09T12:10:44Z,NA,NA,1,393028,1
51702,2008-09-09T12:12:04Z,2008-09-09T12:35:43Z,2009-07-24T22:19:00Z,0,NA,0
51723,2008-09-09T12:21:40Z,NA,2008-10-03T23:39:28Z,2,NA,0
51729,2008-09-09T12:26:36Z,2012-08-29T12:10:05Z,2012-08-30T03:13:50Z,4,NA,8
51741,2008-09-09T12:30:32Z,NA,NA,6,4660,2
51751,2008-09-09T12:35:35Z,NA,NA,2,5389,2
51754,2008-09-09T12:36:49Z,NA,NA,3,4232,1
51759,2008-09-09T12:40:28Z,NA,2008-09-20T11:28:20Z,-3,NA,0
51768,2008-09-09T12:45:34Z,NA,NA,50,267,5
51771,2008-09-09T12:46:21Z,NA,NA,8,1736,3
51781,2008-09-09T12:51:05Z,NA,NA,3,NA,2
51782,2008-09-09T12:53:47Z,NA,NA,19,2260,7
51783,2008-09-09T12:54:05Z,NA,NA,17,1428,6
51786,2008-09-09T12:56:05Z,NA,NA,384,1772,13
51793,2008-09-09T12:58:22Z,NA,NA,12,1219,4
51795,2008-09-09T12:59:23Z,2008-09-09T13:30:26Z,2009-07-24T22:18:54Z,0,NA,0
51798,2008-09-09T13:00:23Z,2010-03-26T12:58:58Z,2010-04-21T13:21:47Z,6,NA,0
51806,2008-09-09T13:01:54Z,NA,NA,4,1175,5
51808,2008-09-09T13:02:06Z,NA,NA,2,3153,3
51827,2008-09-09T13:08:30Z,NA,NA,11,5197,8
51835,2008-09-09T13:11:47Z,2011-11-02T05:43:20Z,2012-01-06T14:57:34Z,25,NA,0
51836,2008-09-09T13:12:08Z,2008-09-09T13:56:36Z,2008-09-09T14:11:14Z,0,NA,0
51837,2008-09-09T13:12:31Z,NA,NA,5,730,5
51845,2008-09-09T13:17:02Z,NA,NA,8,2279145,3
51859,2008-09-09T13:22:29Z,NA,NA,10,4405,5
51866,2008-09-09T13:23:24Z,NA,NA,1,3875,2
51870,2008-09-09T13:25:36Z,NA,NA,7,3208,5
51871,2008-09-09T13:26:12Z,NA,NA,12,2744,3
51884,2008-09-09T13:30:38Z,NA,NA,7,1694,10
51885,2008-09-09T13:30:42Z,2014-05-07T00:11:38Z,NA,3,5369,15
51887,2008-09-09T13:31:28Z,NA,NA,1,2759376,5
51898,2008-09-09T13:35:10Z,NA,NA,6,3106,4
51925,2008-09-09T13:47:10Z,NA,NA,8,3111,9
51927,2008-09-09T13:47:51Z,NA,NA,73,5419,6
51931,2008-09-09T13:50:12Z,NA,NA,0,2086,2
51941,2008-09-09T13:54:58Z,NA,NA,3,2665,5
51948,2008-09-09T13:57:24Z,NA,NA,8,4880,13
51949,2008-09-09T13:57:34Z,NA,NA,59,445087,23
51950,2008-09-09T13:58:03Z,NA,NA,69,4694,5
51954,2008-09-09T13:59:09Z,2012-09-01T20:30:05Z,2015-01-24T03:00:00Z,0,NA,4
51964,2008-09-09T14:03:13Z,NA,NA,7,2757,10
51969,2008-09-09T14:07:11Z,NA,NA,91,5217,3
51971,2008-09-09T14:07:50Z,2012-09-01T00:42:48Z,2015-03-11T16:06:48Z,17,NA,20
51988,2008-09-09T14:18:23Z,2012-06-14T16:46:02Z,NA,83,654,18
51989,2008-09-09T14:18:25Z,NA,NA,7,5411,9
51998,2008-09-09T14:22:34Z,2014-07-23T15:43:08Z,2015-03-23T00:00:16Z,7,NA,17
52002,2008-09-09T14:24:27Z,2015-09-24T03:50:35Z,NA,54,123,69
52008,2008-09-09T14:26:39Z,NA,NA,0,1782,5
52016,2008-09-09T14:31:30Z,2016-03-13T21:37:28Z,NA,10,3586,9
52022,2008-09-09T14:34:29Z,NA,NA,1,4002,3
52046,2008-09-09T14:40:34Z,NA,NA,2,5421,2
52058,2008-09-09T14:46:38Z,NA,2008-09-09T15:01:28Z,0,NA,0
52059,2008-09-09T14:47:49Z,2013-05-14T21:07:07Z,NA,5,1341,4
52066,2008-09-09T14:50:20Z,NA,NA,4,3993,4
52069,2008-09-09T14:50:39Z,NA,2008-09-09T14:57:37Z,-2,NA,0
52071,2008-09-09T14:50:57Z,NA,NA,4,5380,5
52072,2008-09-09T14:51:12Z,2013-07-30T18:01:29Z,NA,19,5056,7
52080,2008-09-09T14:55:10Z,2017-02-28T00:13:57Z,NA,3,115,5
52084,2008-09-09T14:57:01Z,NA,NA,3,5197,5
52092,2008-09-09T15:00:13Z,NA,NA,14,5056,14
52094,2008-09-09T15:00:32Z,NA,2009-01-12T09:28:50Z,-1,NA,0
52095,2008-09-09T15:00:53Z,2012-08-25T17:59:17Z,2014-11-01T13:12:10Z,42,NA,12
52096,2008-09-09T15:01:41Z,NA,2008-10-03T22:04:32Z,0,NA,0
52098,2008-09-09T15:02:51Z,NA,NA,0,1943,2
52103,2008-09-09T15:05:53Z,NA,NA,24,1316,4
52105,2008-09-09T15:06:21Z,2011-09-16T18:51:51Z,2016-10-14T21:29:45Z,65,NA,14
52108,2008-09-09T15:07:38Z,NA,NA,5,4140,7
52112,2008-09-09T15:09:08Z,NA,NA,5,456684,1
52131,2008-09-09T15:16:26Z,NA,NA,0,2171,1
52134,2008-09-09T15:18:14Z,NA,NA,14,4002,7
52140,2008-09-09T15:20:26Z,NA,NA,6,2077,11
52144,2008-09-09T15:22:50Z,2012-05-09T17:27:49Z,2012-05-09T17:27:54Z,11,NA,1
52160,2008-09-09T15:29:16Z,NA,NA,6,1111,4
52165,2008-09-09T15:31:25Z,2013-02-20T03:12:31Z,NA,9,2577,9
52167,2008-09-09T15:32:16Z,2015-09-23T14:06:01Z,NA,8,3631,4
52168,2008-09-09T15:32:18Z,2012-05-05T13:29:31Z,NA,2,2991,12
52169,2008-09-09T15:32:27Z,NA,NA,-1,NA,2
52172,2008-09-09T15:32:44Z,NA,NA,3,2171,9
52176,2008-09-09T15:33:58Z,2012-01-24T07:58:58Z,NA,63,5413,27
52187,2008-09-09T15:36:19Z,NA,NA,73,445087,8
52193,2008-09-09T15:37:53Z,NA,2009-08-25T18:27:19Z,2,NA,0
52201,2008-09-09T15:40:40Z,2016-03-22T00:40:57Z,2016-03-22T01:36:48Z,5,NA,6
52213,2008-09-09T15:45:19Z,NA,NA,12,1000,6
52234,2008-09-09T15:57:38Z,NA,NA,52,736,4
52238,2008-09-09T15:58:37Z,NA,NA,10,3920,6
52239,2008-09-09T15:58:37Z,NA,NA,11,673,2
52248,2008-09-09T16:06:49Z,2013-03-25T06:42:04Z,2014-04-29T01:51:16Z,44,NA,20
52254,2008-09-09T16:08:51Z,2012-01-23T11:30:09Z,2012-02-23T20:09:13Z,33,NA,0
52256,2008-09-09T16:09:23Z,NA,NA,1,95,4
52276,2008-09-09T16:22:34Z,2011-05-31T15:59:10Z,2011-07-22T04:29:28Z,16,NA,0
52286,2008-09-09T16:27:56Z,NA,NA,2,5330,2
52290,2008-09-09T16:28:27Z,2015-10-14T15:31:07Z,NA,58,4144,8
52311,2008-09-09T16:35:15Z,NA,NA,4,3381,1
52312,2008-09-09T16:36:09Z,NA,NA,84,4541,11
52313,2008-09-09T16:36:18Z,NA,NA,5,4144,5
52315,2008-09-09T16:39:17Z,NA,NA,7,5202,5
52319,2008-09-09T16:40:16Z,NA,NA,1,2684,1
52321,2008-09-09T16:41:00Z,NA,NA,3,4827,6
52326,2008-09-09T16:45:06Z,NA,NA,3,5182,2
52343,2008-09-09T17:00:43Z,NA,NA,1,1650,3
52344,2008-09-09T17:01:00Z,NA,NA,1,4906,5
52353,2008-09-09T17:07:03Z,NA,NA,424,5074,22
52356,2008-09-09T17:08:44Z,NA,NA,2,5433,6
52357,2008-09-09T17:08:47Z,NA,NA,40,4662,3
52359,2008-09-09T17:09:17Z,NA,NA,4,4906,6
52360,2008-09-09T17:10:12Z,NA,NA,13,2141,6
52378,2008-09-09T17:16:31Z,2011-01-30T19:24:32Z,2011-01-30T22:55:15Z,166,NA,41
52398,2008-09-09T17:21:46Z,NA,NA,11,122,2
52400,2008-09-09T17:22:31Z,NA,NA,3,2820,2
52420,2008-09-09T17:30:52Z,NA,2008-09-09T17:47:11Z,-2,NA,1
52430,2008-09-09T17:33:28Z,NA,NA,0,5201,4
52431,2008-09-09T17:33:45Z,NA,NA,9,44972,2
52438,2008-09-09T17:39:15Z,NA,NA,26,1220,4
52445,2008-09-09T17:44:26Z,NA,NA,19,572,6
52447,2008-09-09T17:45:32Z,NA,NA,2,NA,5
52448,2008-09-09T17:46:10Z,2010-08-17T18:31:28Z,2011-08-10T01:36:33Z,2,NA,0
